StopID;StopArea;SiteID;Name;Long;Lat;Zone;Type;;;GTFS ID;GTFS Name;GTFS Long;GTFS Lat;One
40259;40259;40259;Eknäsvägen;59.3117465251429;18.2279651091218;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466250;Eknäsvägen;59.31174675807;18.227947770915;1
40262;40261;40262;Trädgårdsvägen;59.3105346297104;18.2274573553973;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466251;Trädgårdsvägen;59.310055289835;18.227634248623;1
40264;40263;40264;Tollare;59.3070580740763;18.2299323691213;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466252;Tollare;59.306585065725;18.231216100042;1
40266;40265;40266;Mellanbergsvägen;59.3048756180232;18.243896618663;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466253;Mellanbergsvägen;59.304897177039;18.244179360017;1
40268;40267;40268;Ångbåtsvägen;59.3055355526526;18.2546742981023;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7401180;Lännersta Ångbåtsvägen;59.305657782608;18.255333098314;1
40275;40273;40510;Orminge centrum;59.3256790358282;18.2580039472072;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7400730;Orminge centrum;59.326289829882;18.258469920473;1
40276;40276;40276;Johannes Petri skola;59.3061103723742;18.2340447365138;B2;BUSTERM;2008-09-26 10:30:30.457;2008-09-27 00:00:00.000;7470755;Johannes Petri skola;59.306110606083;18.234027401264;1
40281;40258;40512;Björknäs centrum;59.3151333626612;18.2293479104933;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7401169;Björknäs centrum;59.314919178061;18.227822129003;1
40284;40283;40514;Centralplan;59.3157279714699;18.2326226104962;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466254;Centralplan;59.315899546162;18.233530985712;1
40286;40285;40286;Ängsbacken;59.3166602562387;18.2312660835452;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466255;Ängsbacken;59.316677120111;18.231320198649;1
40288;40287;40288;Gundersberg;59.3181580422945;18.2294402671288;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466256;Gundersberg;59.318192517567;18.229513206091;1
40290;40289;40290;Fredriksbergsvägen;59.3216438829408;18.227913879864;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466257;Fredriksbergsvägen;59.321597642216;18.227981080733;1
40292;40291;40292;Glasbrukssjön;59.3242719860434;18.2261504671312;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466258;Glasbrukssjön;59.324051105977;18.226433684884;1
40294;40294;40294;Strömvägen;59.3262445359879;18.2239008814514;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466259;Strömvägen;59.326244442767;18.22390108528;1
40301;40283;40514;Centralplan;59.3159269606372;18.2349556863684;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466254;Centralplan;59.315899546162;18.233530985712;1
40304;40303;40516;Skottvallsvägen;59.3187845968926;18.2430304585078;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466260;Skottvallsvägen;59.318911152028;18.24346138515;1
40306;40305;40518;Koldalsvägen;59.3202784503622;18.2486191615786;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466261;Koldalsvägen;59.320192949694;18.248384830506;1
40308;40307;40520;Telegramvägen;59.3215836587094;18.2537203971476;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466262;Telegramvägen;59.321571629904;18.253877876146;1
40310;40273;40510;Orminge centrum;59.3261404345072;18.258300787311;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7400730;Orminge centrum;59.326289829882;18.258469920473;1
40311;40181;40311;Ektorps centrum;59.3106782410289;18.1997683166197;A2;BUSTERM;2010-07-13 18:06:27.790;2010-08-23 00:00:00.000;7466222;Ektorps centrum;59.310390238149;18.199309172434;1
40320;40319;40320;Junkervägen;59.3067654884929;18.2599437567872;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466263;Junkervägen;59.306862439211;18.260512964717;1
40324;40323;40324;Sjöstugan;59.3078717122615;18.2665219279779;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466264;Sjöstugan;59.307846370795;18.266432490419;1
40326;40325;40326;Kompassvägen;59.3091881365682;18.2762070611907;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466265;Kompassvägen;59.309168443459;18.276293663765;1
40330;40330;40330;Boo gård;59.3097518090814;18.2824657719426;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445895;Boo gård;59.309720808974;18.282674501353;1
40332;40331;40332;Dalkarlsvägen;59.3144901766398;18.2802808253782;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466266;Dalkarlsvägen;59.314700654507;18.280542272266;1
40334;40333;40334;Tunvägen;59.319370594937;18.2795990069956;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466267;Tunvägen;59.319766767769;18.279540162122;1
40336;40335;40336;Västertäppsvägen;59.3219555479378;18.2773094116919;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466268;Västertäppsvägen;59.321971726747;18.277398650941;1
40338;40337;40338;Boovägen;59.3248135156284;18.2738795191057;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445899;Östra Orminge Boovägen;59.324839662192;18.273916770416;1
40355;10149;41591;Slussen;59.3202114252703;18.0734853037532;A;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7420101;Slussen T-bana;59.319495066405;18.07233099596;1
40360;40359;41110;Gustavsbergs centrum;59.3261648957315;18.3917360571522;B2;BUSTERM;2010-06-23 09:37:45.327;2010-06-24 00:00:00.000;7400698;Gustavsberg centrum;59.326524281857;18.391271512818;1
40371;10149;41591;Slussen;59.3201393636552;18.0734980719407;A;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7420101;Slussen T-bana;59.319495066405;18.07233099596;1
40376;40375;40376;Nämdöstigen;59.3235580656183;18.2518768378824;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466270;Nämdöstigen;59.323649962055;18.251760653059;1
40380;40379;40380;Husaröstigen;59.3274827708611;18.2475547163879;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466271;Husaröstigen;59.327577383388;18.247772597555;1
40382;40381;40382;Korsöstigen;59.331735441311;18.2496877818536;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466272;Korsöstigen;59.331752297299;18.249741930126;1
40384;40383;40384;Skarpövägen;59.3339389493882;18.2538184261144;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466273;Skarpövägen;59.333920259981;18.253852445413;1
40386;40421;40422;Korset;59.3335636656501;18.2646889306146;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466283;Korset;59.333140407615;18.264746431621;1
40389;40389;40389;Kummelbergets industriområde;59.3368160670774;18.249332086145;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466274;Kummelbergets industriområde;59.336815973834;18.249332290062;1
40390;40483;40483;Fösabacken;59.3554440085204;18.2957140570337;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466299;Fösabacken;59.355434611758;18.295731167754;1
40392;40391;40392;Dalstigen;59.2589884511356;18.3387091344601;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466275;Dalstigen;59.258854862272;18.338646812069;1
40404;40403;40404;Nygärde;59.3364538887925;18.2676224673881;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466276;Nygärde;59.33697594347;18.267554990687;1
40406;40405;40406;Myrsjövägen;59.3394545772156;18.2613703260019;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466277;Myrsjövägen;59.339538175334;18.2612183547;1
40408;40407;40408;Kvarnsjön;59.3410400100987;18.2582499849341;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466278;Kvarnsjön;59.341148857894;18.258187722495;1
40410;40409;40410;Kvarnbergsvägen;59.3433392629602;18.2510666659648;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466279;Kvarnbergsvägen;59.343339499113;18.251049311974;1
40412;40411;40412;Hamndalsvägen;59.344567934312;18.247322085899;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466280;Hamndalsvägen;59.344658182592;18.247293611679;1
40414;40414;40414;Hasseludden;59.3472350552029;18.2434869516647;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7426544;Hasseludden;59.347235290365;18.243469595576;1
40416;40415;40416;Björkholmsvägen;59.3266786150433;18.2631018784391;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466281;Björkholmsvägen;59.32656064155;18.263638334106;1
40418;40417;40418;Ormingehöjden;59.3266596171994;18.2688644841369;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445912;Orminge Ormingehöjden;59.326729636981;18.270381054797;1
40420;40419;40420;Sandholmsvägen;59.3294892933485;18.2730939021162;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466282;Sandholmsvägen;59.329395862308;18.273280657949;1
40422;40421;40422;Korset;59.3327080366045;18.2648204275676;B2;BUSTERM;2007-09-24 17:49:18.483;2007-09-25 00:00:00.000;7466283;Korset;59.333140407615;18.264746431621;1
40432;40431;40432;Myrsjöskolan;59.3320206538717;18.2703071480701;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466284;Myrsjöskolan;59.331810311898;18.270977577823;1
40436;40435;40436;Mensättra;59.3290642772772;18.2836604603316;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466285;Mensättra;59.329117033605;18.283242725359;1
40438;40437;40438;Ringleksvägen;59.3251703487277;18.2900720378023;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466286;Ringleksvägen;59.325124076506;18.290139160455;1
40440;40439;40440;Norrkärr;59.323166534403;18.2938969181328;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466287;Norrkärr;59.322991862669;18.295044070729;1
40442;40441;40442;Malmbrinken;59.3236035760711;18.3010981330902;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466288;Malmbrinken;59.323592834363;18.301185414958;1
40444;40444;40444;Gustavsvik;59.3221427896615;18.3051553606136;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466289;Gustavsvik;59.322143032914;18.305138018216;1
40452;40056;80176;Flatenbadet;59.2531985577224;18.1631733982592;A2;BUSTERM;2007-09-24 17:49:18.483;2007-09-25 00:00:00.000;7466195;Flatenbadet;59.253111397297;18.16351827935;1
40462;40461;40462;Boo kyrka;59.3338926829925;18.288072420509;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445896;Boo kyrka;59.333942325329;18.288761756892;1
40464;40463;41025;Eriksvik;59.3357034860452;18.2953060465307;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466290;Eriksvik;59.335638764365;18.296338618694;1
40466;40465;40466;Boo prästgård;59.3384672378929;18.2958950797244;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445898;Boo prästgård;59.338500333435;18.296038348813;1
40468;40467;40468;Rotkärret;59.3421919071066;18.2927218647231;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466291;Rotkärret;59.342410062386;18.292579796313;1
40470;40469;40470;Badhusvägen;59.345417479599;18.2850981950935;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466292;Badhusvägen;59.345452924803;18.285118573278;1
40472;40471;40472;Högabergsvägen;59.3493284769133;18.2829742612119;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466293;Högabergsvägen;59.349307110191;18.283148764428;1
40474;40473;40474;Engelbrektsvägen;59.3516509214104;18.2779555882779;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466294;Engelbrektsvägen;59.351677399576;18.277975310735;1
40476;40476;40476;Kummelnäs;59.3523489226997;18.2738207736975;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7426545;Kummelnäs;59.352348829442;18.27382097773;1
40477;40477;40484;Frövägen;59.3454313514273;18.2909719112187;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466295;Frövägen;59.345477437592;18.29090515837;1
40478;40478;40478;Nordmannavägen;59.3475814864498;18.2903026170405;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466296;Nordmannavägen;59.347581727848;18.290285261447;1
40480;40479;40480;Risetvägen;59.3511502476323;18.2896489615852;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466297;Risetvägen;59.351180003244;18.289967893336;1
40482;40481;40482;Enrisvägen;59.3527330645692;18.2932995517324;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466298;Enrisvägen;59.352661561975;18.293276943608;1
40483;40483;40483;Fösabacken;59.3554250661148;18.2957654339108;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466299;Fösabacken;59.355434611758;18.295731167754;1
40484;40477;40484;Frövägen;59.3455233755548;18.2908555558588;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466295;Frövägen;59.345477437592;18.29090515837;1
40486;40485;40486;Skånska gården;59.3583503791216;18.2972989816317;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445897;Vikingshill Skånska gården;59.358068101488;18.29655732744;1
40488;40487;40488;Snödroppsvägen;59.3566441911363;18.3015183469697;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466300;Snödroppsvägen;59.356692972391;18.301311073565;1
40490;40489;40490;Linnéavägen;59.3559689363432;18.309102178771;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466301;Linnéavägen;59.3559539423;18.308942988643;1
40491;40491;40496;Förmansvägen;59.3299475196432;18.2782941400933;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466302;Förmansvägen;59.329891594767;18.278870256964;1
40492;40492;40492;Tegelövägen;59.3547846505597;18.3118466152277;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466303;Tegelövägen;59.354784894862;18.311829256268;1
40494;40493;40494;Sarvträsk;59.3290561721158;18.2627463501814;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466304;Sarvträsk;59.32860299759;18.262485375381;1
40496;40491;40496;Förmansvägen;59.3298351876137;18.279481065266;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466302;Förmansvägen;59.329891594767;18.278870256964;1
40510;40273;40510;Orminge centrum;59.326558642525;18.2585066575165;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7400730;Orminge centrum;59.326289829882;18.258469920473;1
40511;10149;41591;Slussen;59.3210144920186;18.0701655520031;A;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7446086;Kornhamnstorg;59.322561373181;18.071059306212;1
40512;40258;40512;Björknäs centrum;59.3149270986207;18.2274008788137;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7401169;Björknäs centrum;59.314919178061;18.227822129003;1
40514;40283;40514;Centralplan;59.3158021512648;18.2329792440358;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466254;Centralplan;59.315899546162;18.233530985712;1
40516;40303;40516;Skottvallsvägen;59.3186739148765;18.2427062949057;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466260;Skottvallsvägen;59.318911152028;18.24346138515;1
40518;40305;40518;Koldalsvägen;59.3202372270475;18.248422936683;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466261;Koldalsvägen;59.320192949694;18.248384830506;1
40520;40307;40520;Telegramvägen;59.3216066075191;18.2539328926323;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466262;Telegramvägen;59.321571629904;18.253877876146;1
40523;40523;40523;Nacka gymnasium;59.3107150950822;18.1518379055747;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7420874;Saltsjö-Järla station;59.306847566616;18.149674989506;1
40801;40801;40801;Alphyddevägen;59.3077417833593;18.1217767663768;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466305;Alphyddevägen;59.30774200213;18.121759428738;1
40803;40803;40803;Finntorpsvägen;59.3080285466145;18.1328958503689;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466307;Finntorpsvägen;59.308028453502;18.132896053988;1
40804;40804;40804;Finnberget;59.3138231070153;18.1282329635455;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466308;Finnberget;59.313823326674;18.128215622896;1
40805;40805;40805;Becksjudarvägen;59.3089963946983;18.1325053428052;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466309;Becksjudarvägen;59.308996301588;18.132505546429;1
40806;40806;40806;Östra Finnbodavägen;59.3151952167422;18.1222837434065;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466310;Östra Finnbodavägen;59.315195123656;18.122283947053;1
40808;40807;40808;Biet;59.3083953447419;18.138997667694;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466311;Biet;59.308361431525;18.139381937556;1
40809;40809;40809;Tallidsgården;59.3095316358696;18.1412358263579;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466312;Tallidsgården;59.309531857239;18.141218488072;1
40811;40811;40811;Tallidsvägen;59.3096650458554;18.1398047639707;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466312;Tallidsgården;59.309531857239;18.141218488072;1
40814;40813;40814;Fingerörtsvägen;59.3059544490254;18.1479098335574;A2;BUSTERM;2009-06-18 16:34:45.217;2009-06-19 00:00:00.000;7466314;Turbinvägen;59.305917533432;18.147960190083;1
40815;40815;40815;Ekudden;59.3054349522777;18.1448359874374;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466315;Ekudden;59.305434859144;18.144836191057;1
40819;40819;40819;Övre Skogalundsklippan;59.3123854537958;18.1830432545131;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466316;Övre Skogalundsklippan;59.312385680745;18.183025915351;1
40821;40821;40821;Edinsvägen övre;59.3133158645569;18.1950177810428;A2;BUSTERM;2009-01-30 11:02:56.833;2009-01-31 00:00:00.000;7431090;Edinsvägen övre;59.313316093105;18.195000441573;1
40983;40982;40983;Planiavägen;59.3053166040421;18.1333954517987;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466319;Planiavägen;59.305270097926;18.133480289924;1
40985;40984;40985;Kyrkviken;59.3063732310556;18.1400884723295;A2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466320;Kyrkviken;59.306352222618;18.140754592609;1
41001;10149;41591;Slussen;59.3210052175105;18.0701825040608;A;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7446086;Kornhamnstorg;59.322561373181;18.071059306212;1
41003;10591;41003;Londonviadukten;59.3147543078684;18.0964317314374;A;BUSTERM;2009-09-03 13:42:17.750;2009-09-04 00:00:00.000;7446141;Londonviadukten;59.314728871886;18.096851811893;1
41007;10595;41007;Henriksdal;59.3111267260531;18.1071125720107;A2;BUSTERM;2007-09-24 17:49:18.483;2007-09-25 00:00:00.000;7446137;Värmdövägen;59.311619016288;18.107198744396;1
41025;40463;41025;Eriksvik;59.3352838875466;18.2975252907982;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466290;Eriksvik;59.335638764365;18.296338618694;1
41028;41027;41028;Kihls gård;59.3323979553121;18.3136071661971;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466321;Kihls gård;59.332363864369;18.313973967511;1
41030;41029;41030;Lillebo;59.3334435343997;18.3255135317834;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466322;Lillebo;59.333402478634;18.325774356295;1
41032;41031;41032;Insjön;59.3337052479733;18.3351827753993;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466323;Insjön;59.333569384004;18.335700197958;1
41034;41033;41062;Lagnövägen;59.3314978003648;18.3452479335819;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466324;Lagnövägen;59.331721632018;18.345739410469;1
41036;41035;41036;Snickartorp;59.3359776971064;18.3467074006929;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466325;Snickartorp;59.336025933762;18.346992470392;1
41038;41037;41038;Nilstorpsvägen;59.3383680728674;18.3535311015459;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466326;Nilstorpsvägen;59.338226212764;18.353432787975;1
41040;41039;41040;Lilla Kovik;59.348112975408;18.3635812600491;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466327;Lilla Kovik;59.348110814624;18.36368681758;1
41042;41041;41042;Skeviksstrand;59.3492735561108;18.36987624063;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466328;Skeviksstrand;59.349262435352;18.369523903831;1
41044;41043;42261;Skevik;59.3476337705433;18.3838027190416;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7418276;Skevik;59.347760898237;18.381456210927;1
41046;41045;41046;Anneberg;59.348894573576;18.3872571333634;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466329;Anneberg;59.348883773969;18.387344451469;1
41048;41047;41048;Långsunda;59.3492798458545;18.4062788905095;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466330;Långsunda;59.349243533;18.406293909795;1
41050;41049;41050;Norra Lagnö;59.3524120946743;18.4099832238975;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7418274;Norra Lagnö;59.352412352032;18.409965867609;1
41062;41033;41062;Lagnövägen;59.3317165936799;18.3460024667742;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466324;Lagnövägen;59.331721632018;18.345739410469;1
41064;41063;41064;Eriksberg;59.327550315458;18.3565346565321;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466331;Eriksberg;59.327592962914;18.356186581227;1
41066;41065;41066;Östra Ekedal;59.3272305175016;18.3723624604917;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466332;Östra Ekedal;59.327034132886;18.373208983868;1
41068;41067;41068;Höjdhagen;59.3274863289832;18.3789720956608;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466333;Höjdhagen;59.327464097182;18.379638447023;1
41070;40359;41110;Gustavsbergs centrum;59.3265392619497;18.3909736844532;B2;BUSTERM;2010-06-23 09:37:45.327;2010-06-24 00:00:00.000;7400698;Gustavsberg centrum;59.326524281857;18.391271512818;1
41074;41073;41074;Björnskogsvägen;59.3321926992624;18.3884855434139;B2;BUSTERM;2009-09-29 15:27:54.230;2009-09-30 00:00:00.000;7466334;Björnskogsvägen;59.332255377748;18.388490513035;1
41076;41075;41076;Klostervägen;59.333929967273;18.390550984923;B2;BUSTERM;2009-05-14 19:42:30.070;2009-05-16 00:00:00.000;7435330;Klostervägen;59.333938493078;18.390569421596;1
41078;41077;41078;Båtsmannen;59.3354707774965;18.3934630464665;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466335;Båtsmannen;59.335443084817;18.393496307878;1
41080;41079;41080;Styrmannen;59.3382323814041;18.3936907355373;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466336;Styrmannen;59.338450894755;18.393988854015;1
41082;41081;41082;Nyhem;59.3352684157948;18.3823732962661;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466337;Nyhem;59.335632627144;18.381662799344;1
41084;41083;41084;Böle mosse;59.3384612466446;18.3744053453518;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466338;Böle mosse;59.338562563618;18.374272568612;1
41086;41085;41086;Koviks hagar;59.3422819338571;18.3710193220528;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466339;Koviks hagar;59.342216994466;18.371120125469;1
41110;40359;41110;Gustavsbergs centrum;59.3266821285299;18.3905627645961;B2;BUSTERM;2007-09-24 17:49:18.483;2007-09-25 00:00:00.000;7400698;Gustavsberg centrum;59.326524281857;18.391271512818;1
41112;41111;41112;Skyttevägen;59.3294229791581;18.4004198664755;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466340;Skyttevägen;59.329515585388;18.400725922662;1
41114;41113;41114;Ösby;59.3289887394007;18.4118282175661;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466341;Ösby;59.328991102741;18.411705583023;1
41116;41115;41116;Betsede;59.328631304599;18.4211507940071;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466342;Betsede;59.328609754198;18.421325099935;1
41118;41117;41118;Ekberga;59.331306403179;18.4265766769397;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466343;Ekberga;59.331207671002;18.42656928221;1
41120;41119;41120;Baldersuddevägen;59.3329518335279;18.4331719363276;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466344;Baldersuddevägen;59.332940295738;18.433294298622;1
41122;41121;41122;Aspviks gård;59.3334063835333;18.4377948240285;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466345;Aspviks gård;59.333159111389;18.43758254967;1
41124;41123;41124;Räknäs;59.3360115902804;18.4399828523719;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466346;Räknäs;59.335723841608;18.439995936703;1
41126;41125;41126;Allévägen;59.3362105734384;18.443021883562;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466347;Allévägen;59.336111842619;18.443014439731;1
41128;41128;41128;Aspviks brygga;59.3384918355547;18.4434624845825;B2;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466349;Aspviks brygga;59.3384920973;18.44344513591;1
